1	a0074N21	3399821	3558768
1	a0037I24	3399900	3562183
1	a0002I06	3399938	3535443
1	a0006B21	3429641	3562065
1	a0034D15	3429729	3516225
1	b0092H03	3446837	3588878
1	b0003B12	3474179	3645471
1	a0035O09	3484095	3660611
1	b0017M11	3517429	3658943
1	b0005L08	3532190	3683018
1	b0086F12	3547145	3679860
1	b0011P06	3550641	3673298
1	b0119I21	3561336	3698350
1	a0025O08	3561418	3697480
1	a0010E09	3668862	3823311
1	a0020C13	3670125	3849847
1	b0106P19	3678821	3805646
1	a0018E10	3680199	3867616
1	a0029D10	3680867	3833395
1	b0079I10	3711324	3814262
1	a0006I23	3717420	3878397
1	b0011L10	3758675	3884093
1	b0051P19	3762777	3906204
1	b0091M17	3804091	3937120
1	a0076E07	3833581	3980180
1	a0022K17	3842495	3999999
1	a0070K12	3842495	3999999
1	a0065H15	3878194	3999999
1	b0005L06	3878750	4024527
1	a0049D03	3894282	4071563
1	b0079E04	3901713	4024527
1	b0002K17	3919759	4077589
1	b0079B24	3919759	4055200
1	a0013G04	3919954	4097964
1	a0003N20	3922022	4071061
1	a0004I17	3949942	4127870
1	b0031A13	3962976	4080531
1	a0067K17	3985801	4141286
1	b0120C12	3988672	4115671
1	b0076A09	4004925	4110698
1	a0030I20	4023238	4171678
1	a0029C06	4071572	4227164
1	b0041F08	4096600	4136078
1	a0009I05	4100741	4245579
1	a0006N04	4100915	4288360
1	b0121P10	4115679	4266107
1	b0122I17	4117252	4242471
1	a0051C21	4141287	4303104
1	a0009K20	4145218	4290954
1	a0019D19	4146275	4305680
1	a0035K09	4146275	4302547
1	a0046B17	4146275	4288367
1	a0041K02	4149088	4327920
1	a0028H06	4157023	4278454
1	a0047D01	4242480	4382436
1	a0046H19	4278485	4439004
1	a0042C07	4299753	4401157
1	a0013O15	4302575	4469839
1	a0026D11	4317296	4469806
1	b0014C05	4320769	4459666
1	b0012F16	4333276	4459660
1	a0033I07	4382451	4527614
1	b0024I22	4386656	4493582
1	a0048A21	4420987	4558212
1	b0059A17	4425552	4577514
1	b0015E23	4438701	4559054
1	a0064F11	4439013	4544510
1	b0039I20	4457169	4588675
1	b0120L16	4459667	4593733
1	b0021A11	4482538	4619591
1	a0065O05	4505223	4662321
1	a0002B04	4515311	4662298
1	a0019J02	4515311	4657396
1	a0042G12	4515311	4677403
1	b0122A23	4518106	4655517
1	b0107L02	4520959	4661922
1	b0025B15	4528539	4666106
1	b0092B16	4528539	4666106
1	b0092I19	4531410	4666099
1	a0008D11	4542682	4685827
1	a0064I06	4542682	4731694
1	a0025B15	4544603	4689609
1	a0007L05	4551780	4713022
1	a0047G21	4553065	4706847
1	a0045N06	4553071	4712475
1	a0045O05	4553072	4712472
1	a0076M15	4558220	4685832
1	b0121C15	4570038	4716517
1	a0052F23	4578857	4726056
1	b0006P18	4588669	4738649
1	a0032E18	4590262	4745542
1	a0067B13	4590262	4742868
1	a0064I02	4617677	4776902
1	a0009L24	4623871	4768365
1	a0031G01	4631038	4769390
1	b0118A05	4682914	4826135
1	b0016O06	4726462	4851618
1	a0042M16	4739281	4926828
1	b0122D05	4752719	4891536
1	a0002O18	4759036	4909314
1	a0039H18	4764326	4923758
1	a0016G02	4776897	4923758
1	a0019O10	4797510	4935400
1	a0026O03	4828044	4980997
1	a0006P20	4829108	4980447
1	a0056J07	4838234	4975401
1	b0108M06	4839115	4975128
1	b0034G15	4844030	4975128
1	a0015P06	4847160	5003820
1	b0038F13	4851619	4975128
1	a0071J09	4873524	5032012
1	b0059A21	4876303	5031891
1	a0050G04	4877033	4975128
1	a0026L17	4878759	5041777
1	a0003D19	4878761	5057046
1	b0047C22	4879419	4993889
1	a0066K05	4897276	5044513
1	b0014E12	4905012	5041094
1	b0080N16	4972018	5097005
1	a0017D10	5038286	5194909
1	a0073E21	5055430	5220360
1	a0017G23	5067357	5209500
1	a0040L01	5072056	5191076
1	b0114C10	5119279	5258308
1	b0038H18	5120395	5258309
1	b0027P21	5132591	5260018
1	b0017D05	5132598	5254689
1	b0049M13	5132817	5259963
1	a0064P23	5138807	5294559
1	a0030K11	5165078	5303741
1	b0079O04	5187041	5331222
1	a0006E07	5220361	5365551
1	a0010M21	5237082	5366083
1	a0051N22	5242772	5351692
1	a0059I07	5242772	5386753
1	b0077L07	5309912	5419117
1	a0058H02	5315878	5431432
1	a0016N06	5330730	5479375
1	a0042K03	5331506	5479375
1	a0011L03	5357106	5496546
1	a0062H09	5419768	5577050
1	a0028D13	5426981	5565421
1	a0004K08	5434619	5577062
1	a0055G15	5444040	5585689
1	a0035D04	5496569	5674419
1	a0022C02	5496691	5674409
1	a0058I16	5496691	5674409
1	a0072K01	5496911	5645628
1	a0008B21	5496915	5655808
1	a0021L17	5496916	5674409
1	b0015E11	5519145	5653870
1	b0013D13	5519146	5653085
1	b0024N08	5520079	5653870
1	b0024N07	5520127	5653857
1	a0021A12	5528706	5667054
1	b0076D12	5528828	5671784
1	b0016H18	5533576	5638326
1	b0023H19	5540826	5671784
1	b0003B02	5541583	5653084
1	b0004C09	5557617	5691600
1	a0039O24	5565938	5712134
1	a0022K18	5568241	5724144
1	b0022M18	5574486	5718811
1	a0070G01	5577063	5712132
1	a0025N16	5600434	5748768
1	a0070A14	5600526	5706438
1	a0072J24	5600526	5762012
1	a0055J20	5615509	5748511
1	b0116P21	5665344	5803473
1	a0024M16	5724493	5876070
1	a0010C18	5730926	5880380
1	a0053A18	5738552	5890875
1	a0018D13	5748524	5927575
1	a0030D23	5748831	5890871
1	a0017J20	5758809	5927575
1	a0002A22	5760099	5921438
1	b0049G19	5761595	5875326
1	a0060L09	5762123	5927575
1	b0089L15	5764538	5897600
1	a0055E16	5767125	5927575
1	a0030N24	5771964	5922260
1	a0058P11	5773825	5942585
1	b0015H23	5788781	5910194
1	b0022K09	5790491	5910194
1	b0050P16	5806116	5935209
1	b0062F10	5809091	5927897
1	b0036G03	5809239	5933281
1	a0052N10	5859823	6019824
1	a0012F04	5861566	6001378
1	b0055G10	5875023	5982777
1	a0049P22	5893747	6064907
1	a0073E24	5895400	6048836
1	b0094K07	5898167	6027172
1	a0010G07	5922261	6071015
1	a0042H19	5922262	6069600
1	a0072L24	5933211	6071015
1	b0003H04	5967075	6113307
1	a0040E12	6019932	6167588
1	b0050C11	6043133	6183627
1	b0029B01	6046827	6170774
1	b0079M02	6053418	6179090
1	a0073N17	6062538	6218546
1	a0072P01	6063617	6212133
1	a0057M12	6069611	6212122
1	a0004I03	6071024	6218691
1	a0004P11	6071024	6212779
1	a0074J17	6071024	6224621
1	a0043N11	6071025	6224621
1	b0040F07	6123916	6254843
1	a0038J17	6135605	6315790
1	a0069G12	6135605	6320792
1	b0086B22	6167316	6255155
1	b0020L18	6218747	6351095
1	a0019M13	6224629	6389562
1	b0036N16	6226766	6358301
1	a0021H10	6247951	6389556
1	a0052H01	6247952	6402552
1	a0060G22	6252576	6416118
1	b0031A17	6254915	6388275
1	a0049F21	6260784	6402552
1	a0063D19	6285939	6442071
1	a0073L17	6320946	6490181
1	a0030N18	6343334	6523975
1	a0060N13	6346265	6529137
1	a0044I16	6350602	6529462
1	b0017M12	6376895	6527045
1	a0031B15	6399402	6527726
1	a0064L03	6442079	6593869
1	a0065K12	6458433	6634526
1	b0047K05	6495054	6623100
1	a0050E04	6509050	6664633
1	a0030K12	6529338	6682307
1	a0021G20	6550680	6710765
1	a0053I08	6550682	6710765
1	a0028N04	6566459	6712215
1	a0049A22	6581687	6618450
1	a0034D11	6599141	6751168
1	a0040L09	6599151	6736373
1	a0067J06	6619257	6782769
1	a0029P03	6634534	6776371
1	a0057G01	6634534	6751615
1	a0070J08	6634534	6782576
1	a0059F23	6639263	6785129
1	b0079O05	6639871	6736620
1	a0016M01	6687502	6836348
1	a0015L02	6698595	6834258
1	a0062F01	6710773	6847869
1	a0006C16	6729774	6895427
1	a0049N10	6768233	6914097
1	b0075H09	6785867	6900190
1	b0023H04	6795432	6911592
1	a0041J15	6807706	6910326
1	a0013P21	6862069	7013468
1	a0009L21	6865661	7012825
1	a0074I03	6878066	7013468
1	b0011J13	6891209	6980406
1	a0019D24	6895438	7033114
1	b0017N12	6896077	7031274
1	a0056J12	6898393	7025776
1	a0039C11	6914276	7080517
1	a0070E05	6914276	7055511
1	a0018G18	6924781	7073677
1	b0011J11	7040229	7169898
1	a0010G20	7055683	7223376
1	a0060K04	7055683	7202855
1	a0052G23	7081304	7217741
1	a0007A11	7082217	7223376
1	a0041J01	7103954	7252460
1	b0121G18	7115088	7253090
1	a0059N07	7172945	7324676
1	a0052M01	7184819	7324676
1	a0056J09	7199013	7337055
1	a0051B21	7204628	7359142
1	a0058D08	7204664	7335320
1	a0019O01	7249347	7416951
1	b0020A21	7272372	7409703
1	b0016E06	7286333	7411800
1	a0005M10	7335936	7471862
1	b0046N11	7353518	7477094
1	a0027C03	7416960	7515597
1	a0064E01	7416960	7602340
1	a0070O13	7417001	7602340
1	a0071F08	7419322	7587936
1	a0066A19	7419325	7530430
1	a0075F16	7433758	7605017
1	b0078H21	7458599	7591361
1	a0006G04	7479760	7636696
1	b0118A24	7525085	7653301
1	a0022M08	7546953	7695214
1	a0014L12	7570721	7711267
1	a0025L17	7581182	7746745
1	a0040C16	7581183	7721934
1	b0015C09	7611136	7738537
1	a0008L05	7636710	7791275
1	b0095B17	7651075	7790985
1	a0013H24	7660660	7800729
1	a0022K23	7664587	7808944
1	b0042P17	7668825	7795989
1	a0010K01	7695222	7839627
1	a0043D01	7695222	7844650
1	a0070A03	7721941	7859999
1	b0054I06	7723516	7865643
1	b0015J13	7738546	7865646
1	a0013O05	7747262	7883741
1	a0020G24	7748228	7905693
1	a0005C12	7748229	7938962
1	b0113I18	7763798	7882602
1	b0031I17	7774482	7900133
1	a0032O11	7805678	7956464
1	a0064I10	7807042	7957422
1	a0001O08	7807074	7938916
1	a0010K12	7808945	7956367
1	a0046K03	7808952	7984246
1	b0095M19	7822659	7957984
1	b0062B04	7865902	8029327
1	a0004F01	7883754	7969483
1	b0072J19	7890648	8019231
1	b0075C20	7937930	8067967
1	b0062H06	7966413	8065207
1	a0004G10	8001146	8151530
1	a0062D04	8005751	8151530
1	a0034I22	8013662	8170381
1	a0038G05	8013662	8154363
1	a0008N11	8041337	8186708
1	a0058A07	8046880	8206260
1	b0079A20	8051920	8176258
1	a0003N01	8054234	8197907
1	a0062J23	8058744	8151083
1	a0055P02	8060901	8213056
1	a0018C21	8064076	8186708
1	b0074P14	8065377	8197627
1	b0047G10	8082458	8237846
1	b0079H12	8176261	8309888
1	a0003H18	8216431	8382260
1	a0074F08	8216618	8393681
1	b0070D16	8242983	8394242
1	a0076M13	8248914	8383891
1	a0018G10	8248915	8393680
1	b0122B07	8278094	8402182
1	a0068L24	8292858	8441281
1	a0056B20	8296804	8479086
1	b0044D15	8309889	8434630
1	a0066I21	8366019	8479086
1	a0036K10	8393690	8538396
1	a0036O04	8393690	8540332
1	a0052A18	8393692	8552260
1	a0067F08	8398816	8536365
1	a0040E09	8402991	8540332
1	a0054A01	8408186	8581237
1	a0050B12	8422568	8563601
1	a0031E15	8441447	8589639
1	a0012F19	8463427	8610179
1	b0001J13	8465385	8607647
1	b0108L07	8508059	8633982
1	a0044I12	8529580	8690119
1	b0018D10	8536066	8659908
1	a0066G17	8536452	8716035
1	a0068L17	8536452	8687477
1	a0073A05	8536452	8687477
1	a0056B22	8538410	8690119
1	b0089J03	8540352	8679132
1	a0041B12	8552264	8690119
1	a0025J07	8552269	8690119
1	a0049E07	8552269	8690119
1	b0004L16	8559288	8690967
1	b0034B08	8595104	8731641
1	a0054K09	8608443	8749539
1	a0002H09	8610205	8752388
1	a0002H10	8610205	8752388
1	b0092N03	8610276	8743837
1	b0013J19	8680172	8803360
1	b0080O18	8715450	8828452
1	a0038I10	8736161	8868003
1	a0016B20	8744349	8901667
1	a0054B15	8744671	8901667
1	a0010G06	8755129	8906024
1	a0011G06	8755129	8918271
1	a0002A09	8787498	8972101
1	a0008M14	8809594	8929350
1	a0036O24	8809599	8978932
1	a0069L13	8825003	9000273
1	b0005E19	8838945	8957398
1	a0037J01	8871169	9010478
1	a0075B14	8884867	9034024
1	a0056G11	8894476	9048936
1	b0016J10	8903709	9024679
1	b0088F04	8919564	9063121
1	b0102I01	8934837	9073505
1	b0018J24	8957482	9079528
1	a0019P24	8958251	9127611
1	b0025I02	8986408	9108165
1	a0066N08	9000282	9180689
1	a0070I07	9018355	9160874
1	a0028B16	9019641	9177430
1	a0022I19	9021057	9177430
1	a0064L12	9023307	9160878
1	a0073A10	9048943	9177430
1	b0011F02	9054838	9190636
1	b0114F23	9086585	9215777
1	a0054M09	9095369	9250599
1	a0005I20	9177737	9329654
1	a0032G24	9180966	9329654
1	b0011I12	9192619	9324169
1	a0012F10	9249104	9420282
1	a0060C24	9250807	9420290
1	b0015M10	9256365	9386678
1	b0017B10	9256387	9386621
1	a0012F17	9277368	9412871
1	b0122M01	9323210	9453267
1	b0119O19	9323216	9449330
1	a0018A05	9329678	9494793
1	b0050L14	9347648	9484632
1	b0004P02	9348053	9516136
1	b0054L18	9356234	9501389
1	b0104I13	9356234	9484638
1	a0053G21	9357728	9501508
1	b0017F04	9376352	9501381
1	a0052A24	9386006	9537308
1	b0004H09	9386682	9522106
1	a0027F13	9393260	9544951
1	b0041G20	9402376	9522106
1	a0014A15	9412879	9544951
1	a0035K06	9412879	9559678
1	a0064F19	9420625	9590757
1	a0047E06	9437583	9590667
1	b0027E05	9441960	9502674
1	b0076K19	9453269	9576105
1	a0027E21	9465548	9629716
1	a0064G24	9465548	9619690
1	b0088L07	9483877	9618686
1	b0041D05	9501390	9631806
1	b0060M24	9516134	9615610
1	b0080P08	9543755	9667051
1	a0068G10	9590764	9739802
1	a0030M20	9619699	9784682
1	a0040G03	9619699	9798303
1	a0019I03	9630408	9798303
1	a0070C13	9630680	9773899
1	a0050M05	9634376	9784682
1	a0070A24	9649087	9798936
1	a0001H22	9661345	9798933
1	a0039L15	9663892	9806053
1	a0028H16	9666883	9819728
1	a0027J21	9673298	9798303
1	a0056F20	9694107	9838771
1	b0036E01	9731214	9869188
1	b0076M19	9733596	9859787
1	b0021E18	9783243	9914021
1	b0018E07	9796089	9914970
1	b0047N11	9800581	9935333
1	a0075F11	9805789	9960426
1	a0030E07	9814403	9990365
1	a0067I13	9818001	9962932
1	b0035E04	9836704	9964196
1	b0062L24	9851361	10007653
1	a0008K22	9855538	9989733
1	b0049A05	9876368	10007739
1	b0017L22	9880608	9914964
1	b0041C15	9880616	10007755
1	a0061G04	9881157	10016984
1	a0025A05	9881450	10017004
1	a0041M04	9887558	10040962
1	a0036E02	9903310	10049240
1	a0015J13	9905938	9999120
1	b0020P03	9911151	10046656
1	b0044C01	10064616	10201562
1	a0028P04	10076390	10224941
1	a0009H13	10089594	10236451
1	b0066P20	10110974	10276367
1	a0036F24	10111877	10256077
1	a0007K06	10113251	10293793
1	a0071A23	10113251	10258033
1	b0089B07	10161203	10264447
1	b0012I22	10161210	10291261
1	b0054K15	10162489	10291255
1	b0016C23	10172814	10302859
1	b0014O05	10227066	10347779
1	a0019P06	10262430	10425263
1	b0108G21	10276370	10412051
1	a0019B04	10282541	10429059
1	b0067A07	10293235	10388117
1	a0041K19	10293802	10457866
1	a0026F06	10293803	10444455
1	a0017J03	10299434	10462272
1	a0014L03	10299441	10461429
1	a0016L24	10299441	10444455
1	a0027D09	10299441	10451520
1	b0031E14	10303060	10427962
1	a0003A23	10323688	10476274
1	a0028B13	10329214	10496023
1	b0054M14	10330045	10456040
1	b0067G14	10334961	10473449
1	a0016G24	10379915	10529715
1	b0015O20	10424212	10547105
1	a0007E19	10429081	10590453
1	a0051L13	10445521	10611669
1	a0057O24	10461463	10604227
1	a0052M17	10462560	10613377
1	b0022L11	10490972	10587802
1	a0033O13	10529907	10688910
1	a0072B15	10567534	10725801
1	a0066F08	10571636	10726040
1	a0030B18	10586132	10753691
1	a0037A10	10586603	10690393
1	a0002A20	10589515	10746935
1	b0036K02	10642032	10770436
1	b0106P23	10690185	10833824
1	a0014N20	10690652	10850217
1	a0068I14	10690659	10853381
1	a0075O13	10691909	10853469
1	a0014C24	10691914	10853381
1	a0030J17	10692542	10832281
1	a0072N12	10701002	10852937
1	a0015E22	10701013	10853469
1	b0011I16	10709107	10837103
1	b0016M16	10709107	10837103
1	a0052E07	10711760	10862019
1	a0058L03	10714302	10906929
1	a0062N04	10740606	10879576
1	a0071D23	10746942	10862693
1	a0014F03	10753699	10904355
1	a0039H17	10765892	10904355
1	b0024F01	10783670	10908602
1	a0025P13	10811687	10944928
1	b0041I11	10876283	10991859
1	b0025O15	10938930	10991859
1	a0020M06	10945147	11092407
1	b0024K22	10961495	11086915
1	a0035H21	10979872	11132092
1	a0044H06	10979872	11024778
1	a0030H04	10994170	11142428
1	a0048D23	10999997	11143204
1	b0088J02	11006894	11141451
1	a0054E23	11014193	11174058
1	a0057L05	11014886	11174058
1	a0043P05	11023171	11193333
1	a0042I11	11023219	11195051
1	b0111M09	11029465	11154319
1	b0004I13	11061132	11209399
1	b0099H13	11068402	11205232
1	b0114D03	11072362	11209402
1	b0015F13	11072532	11192055
1	b0039B14	11089260	11212454
1	b0108I04	11096458	11223154
1	a0063M02	11142435	11299490
1	a0067F03	11143221	11261745
1	b0041M20	11230702	11361497
1	b0088D12	11230710	11355280
1	a0075C06	11253416	11432368
1	a0069I02	11254881	11414523
1	a0015K12	11261746	11412965
1	a0030B14	11268072	11445155
1	b0049E13	11305320	11437690
1	a0011G11	11305930	11462562
1	a0054J08	11305937	11462562
1	b0076H15	11306983	11437694
1	b0091A18	11307187	11437688
1	a0030O22	11308499	11461617
1	a0015C19	11309586	11462562
1	a0010O16	11313673	11462562
1	a0026N23	11313673	11462287
1	a0032M08	11314937	11445155
1	a0057J06	11340238	11420217
1	a0008D05	11492596	11627368
1	a0043E21	11545642	11636939
1	a0059J24	11627382	11786507
1	a0007D06	11642727	11810123
1	a0014G18	11646172	11810123
1	a0059E05	11665355	11835826
1	a0066A03	11665355	11825408
1	b0024L16	11665863	11790041
1	b0112J21	11667767	11794492
1	b0111A03	11667805	11790035
1	a0051B05	11700252	11848129
1	b0041H13	11702332	11840579
1	b0048G20	11703225	11840573
1	b0015E16	11703232	11840579
1	b0027P09	11703239	11843147
1	a0027L19	11712273	11859174
1	a0060D14	11712273	11874510
1	a0046A07	11712463	11859174
1	a0049A11	11712463	11913285
1	a0059J19	11712465	11874854
1	b0109O04	11717439	11847342
1	b0028N08	11717447	11840579
1	b0016L17	11717533	11851858
1	b0051F06	11722958	11843147
1	a0014B22	11735326	11909903
1	b0049O11	11739130	11877510
1	b0115G06	11739130	11867712
1	a0061N04	11785103	11941371
1	a0002O23	11825809	11978883
1	b0024K21	11840580	11965265
1	a0036A08	11841582	12001466
